,Date,Tweets
126,2019-02-12 06:04:24,"@jayantsinha @BJP4India @BJP4Jharkhand @INCIndia @RahulGandhi @priyankagandhi #rahulgandhi's granny #IndiraGandhi nationalized #AirIndia and privatized Congress, as a result people of #India are left with Rs.60,000 CRORES of losses while the FAMILY of Indira earned thousands of crores from corrupt aviation deals. https://t.co/zN93Mihbpv"
127,2019-02-12 06:02:23,"@jayantsinha @BJP4India @BJP4Jharkhand Please ask @INCIndia and its owners; @RahulGandhi &amp; @priyankagandhi to pay the Rs. 60,000 Crores debt that #IndiraGandhi imposed on #India by nationalizing the profitable, private company #AirIndia, that money can feed millions."
128,2019-02-11 20:14:22,#AirIndia pathetic experience was booked from Delhi to Mumbai Ai 317 we arrived on time but refused to take us @jayantsinha please assist as even the Arun Mehra from the airindia Manager wasn’t ble to rebook the flight!
129,2019-02-11 15:58:24,"How serious are we about #plasticban?This is the #plastic generated by #AirIndia for one meal, for one passenger...And we look at consumers for reducing #plastic! https://t.co/9VimMfFgrA"
130,2019-02-11 15:48:30,#Airindia — traveling to Bangalore International Airport from Silchar Airport https://t.co/GgJaKVcVmX
131,2019-02-11 14:35:44,"Nothing can beat the gratification and satisfaction in seeing one's work take the final shape. Can't express the joy when I saw my Air India ad on TV. My first in last 3 years,when I could finally catch myself live  #AirIndia #actor #advertisement #TVC #proud #airlines #aviation"
132,2019-02-11 13:26:08,I don’t understand why people at Mumbai airport rush and lineup outside the boarding gates like they’re at Andheri station waiting for the Virar train. You HAVE a pre-decided seat reserved ! #airindia #mumbai #airtravel #FLIGHT
133,2019-02-11 12:30:03,@airindiain Why is Air India's service such worse ? my flight AI746 from Agartala was initially scheduled at 7.45pm then changed to 8.30pm now again rescheduled to 10pm....What the hell is this? #airindia
134,2019-02-11 12:28:53,"Air India Express passengers suffer nasal bleeding soon after flight takes off from Muscat | India News, The Indian Express https://t.co/MJ0eL5N4mg #airindia @airindiain @BoeingAirplanes @vizag_airport"
135,2019-02-11 12:22:56,AI passengers bleed from nose https://t.co/A65kQsNwNV #Karippur #AirIndiaExpress #AirIndia #nosebleed #Muscatbound #Karipurairport #kozhikkodemuscatflight #emergencylanding #FlightIX350 #Boeing787A #pressuredifference @aaiclcairport #calicutairport @AirIndia_assist
136,2019-02-11 10:42:43,Your staff could do with some Capacity building training. #AirIndia. There was only Chaos and Mess visible. Everyone only fretting and fuming! https://t.co/Jf8Mc1yw3F
137,2019-02-11 09:30:54,Passengers from #Muscat suffer nose bleed on #AirIndia Express on Sunday.  @OmanAirports @airindiain  https://t.co/P2zZq6M0v0
138,2019-02-11 08:57:36,Second title for Air India in 8 days!  #Kabaddi #AirIndia #BPCL #Raigad #Maharashtra   https://t.co/GWBrK1ho96
139,2019-02-11 08:04:54,"An #AirIndia Express flight from #Muscat was forced to return after takeoff, after passengers complained of nosebleeds and ear pain. Details here: https://t.co/ZDJrOguFo6"
140,2019-02-11 07:09:07,The aircraft are being purchased at a cost of $190 million #AirIndia #AirIndiaOne https://t.co/mJL5fUlNcx
141,2019-02-11 06:53:07,@airindiain AI 729 CCU to Guahati delayed by more than 3 hours and don't even inform us the reason neither Air India take care of passenger's time. Please take some iniative to review your system of information. Worst service by air India. #airindia
142,2019-02-11 06:38:22,"Four passengers suffered nose bleeding on an #AirIndia Express flight from Muscat to Calicut Sunday due to pressurisation problem, according to the airline.  https://t.co/wDDnrAn7oB"
143,2019-02-11 06:07:37,"@INCIndia did #Scam everywhere. National Carrier #airindia made to give up profit-making routes, flight timings to domestic and international private airlines, Foreign Airlines given unrestricted entry into India to benefit them. Deepak Talwar under scan. https://t.co/qSeWKYmcN1"
144,2019-02-11 04:46:29,@airindiain improve ur service Raghav Juyal felt he was going to Shirdi while traveling in ur buisness class #airindia #ModiUnstoppable https://t.co/0oojvFnrwE
145,2019-02-11 04:21:40,Foreign #airlines paying a lobbyist for #routes into #india - includes #QatarAirways and #Emirates. USD 9.6 million from #QatarAirways and USD 34 million from #emirates !!! #businessofflying #mumbai #jetairways #airindia #airbus #boeing  https://t.co/CQMy8a8yWH
146,2019-02-11 03:46:32,"@sardesairajdeep #rahulgandhi's granny #IndiraGandhi nationalized #AirIndia and privatized Congress, as a result people of #India are saddled with Rs.60,000 CRORES of losses of the Airline while the family of Indira earned thousands of crores from corrupt aviation deals. https://t.co/zN93Mihbpv"
147,2019-02-11 03:24:43,"News reports that major international airlines paid over Rs 270 crore to lobbyist, Deepak Talwar to discontinue profitable time slots of #AirIndia is shocking. I have firm belief that airports in major cities were similarly given away  sabotaging interests of stake holders."
148,2019-02-10 23:52:13,".@RahulGandhi's granny #IndiraGandhi nationalized #AirIndia and privatized @INCIndia as a result people of #India are saddled with Rs.60,000 CRORES of losses of the Airline while the family of Indira earned thousands of crores from corrupt aviation deals. https://t.co/zN93Mihbpv"
149,2019-02-10 21:05:48,"How can they misplace my baggage twice! All my important documents,data are in the baggage. At least someone pick up the phone.#airindia #airindian"
150,2019-02-10 18:59:30,@simply_aviation #AirIndia - what did you spect? Lol
151,2019-02-10 16:23:43,@goairlinesindia your website says that all flights departing from New Delhi initiate from terminal 2 however international flights continue to operate from terminal 3.  Please update this ASAP  #news #consumer #travel #internationaltravel #indigo #Emirates #airindia #disaster
152,2019-02-10 15:36:58,"Amira, you stressed importance of seeing this event as CANADIAN because somehow it keeps being seen as Quebec only. I so agree with you. For the longest time the 1985 #AirIndia bombing was not seen by many as Canadian terrorism. Responsibility was cruelly outsourced to India. https://t.co/Enx5M4773U"
153,2019-02-10 12:53:04,Travelling by @airindiain &amp; not a single person here for checked in baggage scanning!!! Waiting!! Can’t believe how disorganised this airline is! #Chennaiairport #Unprofessional #Airport #AirIndia https://t.co/AvDgFxhCNi
154,2019-02-10 08:57:54,"@sureshpprabhu @jayantsinha @PMOIndia @SushmaSwaraj @airindiain #Airindia s loss in planning connection flights from Europe within its @staralliance network is the gain for #Gulf based airlines,EU being a transit hub #AirIndia fails here ,wake up dear officials https://t.co/0zxojR33KK"
155,2019-02-10 08:35:11,"Respecting your busy schedule and professional commitments, I would urge @Swamy39 to look into #AirIndia and it’s affairs over the years. Really want the national carrier to run professionally and become national face of Indian Aviation 🇮🇳✈️"
156,2019-02-10 06:39:08,@airindiain flies longer distance to cut travel time! But how? #AirIndia https://t.co/c3Tlp4By7J
157,2019-02-10 04:14:57,I did not get a single penny back #Airindia https://t.co/WbSyoeFCW5
158,2019-02-10 03:12:17,Maharaja may be Precious but why make compulsory for Govt Servants to travel by #AirIndia to keep it afloat when cheaper Airlines are available. https://t.co/puY0cGMNe2
159,2019-02-09 20:03:41,Onboard on Maharaja after 18 years with a minor hiccup.  #airindia #maharaja https://t.co/Rtjg3KlC5D
160,2019-02-09 18:36:46,#AirIndia.. What should say about this airlines?? A corrupted third standard airlines which don't bother about customer satisfaction and their luggage protection. This was my first flight on 29th Jan from Patna to Delhi and then Dubai and guess what happened.. 😠
161,2019-02-09 18:22:45,#legroom and the #upgradefairy appeared so now after trials and tribulations of 1:45 delay on departure challenges on arrival. Closed #checkin etc I did make it. Thank you #airindia SFO team. https://t.co/DYscKhBvhl
162,2019-02-09 13:10:25,"""To most people, the sky is the limit. To those who love aviation, the sky is home.""      -Jerry Crawford . . . . . . #aviation #sky #india #oman #airindia #desert #sea #land #flight… https://t.co/K4zJTIZwKn"
163,2019-02-09 10:54:10,@airindiain My family is still waiting on missing luggage. Can you please respond back to my DM!! #airindia #luggage
164,2019-02-09 07:43:46,@airindiain thank you for a safe flight AI627 #AirIndia #OnTime despite #mumbaiweather  #I seriously wish that as #TrulyIndians you’ll bounce back soon. Would love to travel soon #GoodLuck https://t.co/s5pXDNaODW
165,2019-02-09 07:39:14,"Wondering why only @airindiain website needs me to prove I am a human, while all other airline websites and OTAs allow search without any captcha/robot check #airlineblog #ux #airindia"
166,2019-02-09 07:36:32,#US approves sale of two missile defense systems for #AirIndia One . #UnitedStates #India #Boeing777 #Forsan_News https://t.co/vkdvAVi1db
167,2019-02-09 07:11:20,Media manager or PR of @jetairways and @airindiain please write to me at: amritadas15@gmail.com. This is for a print story I am working on. Thanks.   Pls RT.   #Aviation #PR #JetAirways #AirIndia
168,2019-02-09 04:36:12,Worst Indian Airline....#AirIndia  #AirIndiaSucks #You Lost one regular customer... https://t.co/c0iHX0bXmX
169,2019-02-09 04:30:11,The fastest growing aviation is debt-ridden. Is it not as great as it looks?  #DeshKiJeet #India #IndianPolitics  #bjp #india #rahulgandhi #congress #modi #politics #indian #narendramodi #jetairways #indigo #airindia #goair #indianews #airlines https://t.co/YvJ8C17d3W
170,2019-02-09 03:12:48,@Aamirdaga @RJSameenKhan @Aaisnrairport @RJNASIROFFICIAL @majidhyderi @SyedAbidShah @AirIndia_assist And the staff is unprofessional #AirIndia @Aaisnrairport
171,2019-02-08 23:24:08,@AirIndiaAI @BLRAirport Flight delayed by 6.5hours. I miss my best friend's wedding. If only they could have told us earlier. #airindiasucks #AirIndia #neveragain @AirIndiaAI @airindiain
172,2019-02-08 21:08:54,"@airindiain @BLRAirport stuck at airport from last 5 hours, flight is keep getting delayed ! If you don't know how to manage maintenance then don't run business. #sayno2airindia #airindiasucks #airindia"
173,2019-02-08 18:41:17,"@sureshpprabhu Sir , You known for the reply but I am surprised no reply from your side.... delay is different thing but no information at all to Customer, People are shouting and Air India staff are laughing..Can anyone is accountable for such a pathetic #Airindia https://t.co/oFHSn6GPC6"
174,2019-02-08 17:37:11,@airindiain hi my grandfather is supposed to travel to London frm Patna on 12th feb 2019. He lives in London and is visiting us. He is a cancer patient and is condition has deteriorated suddenly. Can the ticket dates can be changed frm Patna Air India office? Thanks #airindia
175,2019-02-08 15:27:26,"The busy commercial heart of national capital #ConnaughtPlace is likely to have another sprawling building, with public sector major #NBCC preparing the design and #DetailedProjectReport for redevelopment of the cash-strapped #AirIndia's 3.54-acre plot in the area.  Photo: IANS https://t.co/oLiiv2rMcL"
176,2019-02-08 14:45:07,This morning at #Toulouse it's #Airbus #A320neo #A320 time ! #BritishAirways #GoAir #AirIndia #WestAir https://t.co/VIzdd3tgIJ
177,2019-02-08 12:36:38,Unacceptable behavnegate u r given responsibility n power then Supervisor”Kanees Fatima”should also knw that she should not use it negatively.We not only buy air tickets from an airline but also pay for da good behavior #airindia @airindiain  @timesofindia @Eenadu_Newspapr https://t.co/BoMSoxjehp
178,2019-02-08 11:50:52,Absolute outrage. #AirIndia won’t allow even Maharajah Club Members to per-select seats without paying. Time I stopped patronising these morons.
179,2019-02-08 09:36:26,"For all of that, we have a situation where most of d fairly competent pvt players r making losses, largely because of d unfair tactics adopted by #AirIndia , using billions and billions of tax payers' money. Highlights the need once again for the govt to just stick to governance."
180,2019-02-08 07:55:23,"@airindiain is expected to resume operations of wide-bodied aircraft from @aaiclcairport within a month, airport Director K. Srinivasa Rao has said. #Calicut #CalicutAirport #Kerala #Airindia https://t.co/IU2fEwhR77 via @the_hindu"
181,2019-02-08 06:30:53,"Hurry! Book your tickets fast, @flyspicejet , @IndiGo6E , @airindiain are offering discount on #FLIGHT #tickets: https://t.co/qM3ngcoZOO via @newsbharati #spicejet #AirIndia #indigo"
182,2019-02-08 06:27:35,India to get ‘flying Oval Office’ with rocket shield https://t.co/h6OmePFjGu  @airindiain #Boeing777 #AirIndia
183,2019-02-08 04:08:00,@IndiaToday Why @INCIndia unable to speak against @PMOIndia policy of capitalism 100 airport  MEN of sleeper travelling in #AIRTAXI  INSPITE OF HUGE LOSSES OF #AirIndia #INDIANAIRLINES @kingfisherworld @jetairways  NIL 4 SABARMATI DURING 70 YEARS FREEDOM OF GANDHIAN DREAMS PANCHAYAT RAJ @4
184,2019-02-08 00:30:45,ISRO Recruitment 2019 for Engineers Apply Here Online https://t.co/sFZMTeJkyH #airindia
185,2019-02-07 19:31:13,#AirIndia delayed by over three hours from Jaipur to Delhi.... Jaipur staff needs professional training on handling crisis! #Sad #verysad #veryverysad #veryveryverysad
186,2019-02-07 19:02:45,@airindiain I'm really thankful to your staff member Mr Chandrakant Lade at #airindia Mumbai for tracking my bag picked up by another pax and deliver it to me. Really appreciate it! This is an example of exceptional service.
187,2019-02-07 18:18:38,"@AirIndia_assist #airindia #boycott A1 24 Delhi to Mumbai flight was delayed 3 hours plus due to smoke coming out of engine and u keep passengers sitting in such a plane nor offer refreshment shame national carrier avoid this airline , my parents were on this flight  @airindiain"
188,2019-02-07 17:57:58,#AirIndia customer care number #8420349779//8371063175 #Any problem helping number  #8777515107//9339724604 #24 hours available Air India #Contact number'''
189,2019-02-07 17:55:52,"Had a surprisingly wonderful return journey to Bangalore with @airindiain. Probably the only full service airline left now. Good food, good service and on time. Best thing was the landing... Smooth as ever. Not sure why people badmouth our national carrier. Thank you #Airindia"
190,2019-02-07 17:18:37,Hi @airindiain  Web Check-in Is Free For Customers of #AirIndia ? To Select Seat As Per Our Requirement? Kindly Reply
191,2019-02-07 16:54:17,Live.....Cabin Crew Missing for #airindia 839... Any thing can happen with #Airindia 😂😂😤 https://t.co/w35I0hbDgZ
192,2019-02-07 16:22:08,#airindia  #frustrated while try to book extra baggage with AIrIndia
193,2019-02-07 15:51:59,What a beauty❤️#aircraftmaintenance #engineer #aviation #aviationlovers #amelife #ame #airindia 🇮🇳 #airindiaexpress #airindia✈ #boeing #aiesl #fly #sky #high #airbus #lift #life #love… https://t.co/UkzIEbdROP
194,2019-02-07 14:37:04,Loved this @airindiain ad. #AirIndia Air India | Divya Ki Chitthi | #FlyTheChange #FlyAI https://t.co/2zRk5WTnEo via @YouTube
195,2019-02-07 13:57:06,#Maharajah offering attractive tactical #fares from #Delhi to #Dubai. Avail this amazing offer and book your Air India @airindiain tickets on @Travelport #Smartpoint now! #AirIndia #Travelport #Maharajah #ITQ #bookings https://t.co/MvXRpXV4Zx
196,2019-02-07 12:12:14,"According to the #Pentagon, the sale will support the foreign policy and national security of the US by helping to strengthen the US-Indian strategic relationship. https://t.co/gWuZWizlLT #Airindiaone #airindia #airforceone #AIRFORCE1"
197,2019-02-07 11:24:48,"A curious airline story you possibly never heard about, @sr_jof explains how in 1967 #AirIndia gifted a baby elephant to artist Salvador Dalí at this home town of Figueres. The elephant ended up at the Barcelona zoo. https://t.co/FL9cBogcSM"
198,2019-02-07 08:56:49,Waiting for the plane and I think they've been playing the same bollywood music since we got here. Can't wait for the 45 min flight #airindia
199,2019-02-07 07:31:42,United States will share missile defence systems for Prime Minister Modi's Air India One.  #airforce1 #airforceone #AirIndia #AirIndiaOne #AirIndia1 #UnitedStates #India  https://t.co/FEBGC8AdfA
200,2019-02-07 06:51:37,"AI0491 to Jaipur... Sitting at gate, waiting for crew for past half hour! Wah re @airindiain. Horrid service as always! You never disappoint. #AirIndia #Badservice"
201,2019-02-07 06:16:34,US approves the sale of two missile defense systems for  Air India One   #AmitSharma #AmitSharmainsights2019 #News #BigIdeas #BigIdeas_HR #BigPharmaJobs   #INDIA  #US #AirIndia   https://t.co/ejedNs1tlT https://t.co/sMOe91hrFv
202,2019-02-07 04:44:05,Air India apologizes to passenger who claims cockroach was cooked into in-flight meal - #airindia #nightmareflight ⁦@airindiain⁩  https://t.co/ib4azGiDeS
203,2019-02-07 04:16:36,"Looters of #Kashmir has flashed no's for passengers to get the #flight status confirmed #GoAir: 0194-2303347/45, ,  #Spicejet: 9871803333, .  #indigo: 9910383838.  #JetAirways: 011-39893333,  #Vistara: 9289228888.  #AirAsia: 8046662222.  #AirIndia: 18602331407."
204,2019-02-07 02:28:43,"Pradeep Singh Kharola, Chairman and Managing Director  Air India  appointed the new Civil Aviation Secretary #airindia #appointedthenew #ChairmanandManagingDirector #PradeepSinghKharola https://t.co/vfdThwMx8V https://t.co/rUZRCxVtlh"
205,2019-02-07 01:28:53,"@manojkhandekar @airindiain @News18India @News18lokmat @CNNnews18 Trust me I had horrible experience with Air India, they lost my luggage almost 7-8 years ago still haven’t got any compensation nor they replied to my multiple email inquiries. #lostluggage #Airindia @Delhi Airport"
206,2019-02-06 22:30:00,#AirIndia chief Pradeep Singh Kharola has been appointed #CivilAviation secy as part of a minor top-level bureaucratic reshuffle https://t.co/uAMzbFrm7v
207,2019-02-06 21:38:24,"#WhyILoveThe747 I luv 747 cause this was the first aircraft I sat in the 1980 #AirIndia BOM to LHR , I was 8 years old &amp; still the #best"
208,2019-02-06 19:01:57,I was at #hello  #mumbai #airindia #cityoflights #wherekifebegins #lifeneversleeps #india #djtravels #djdonabelle #goatocambodia #engines #airplanes #boeing #ilovemachines #greatcrew… https://t.co/7ddVCNDQ0P
209,2019-02-06 16:55:35,#AirIndia service is the worst. Reached well before departure time Delhi to Mumbai flight. Now they don’t let us fly on a confirmed ticket. Complete unfair practice.
210,2019-02-06 16:09:24,Gayi bhains paani mein🐃 #airindia #bhains Air India Chief Pradeep Singh Kharola Appointed Civil Aviation Secretary:  https://t.co/1COZmLJwPU
211,2019-02-06 14:37:12,Mishandeling of luggage by airindia flight AI A144 from bombay to delhi landed at 7:00 still waiting for luggage at delhi airport....... poor service bad flight ...... sheer harrasment missed my train..... wrst service..... @narendramodi  @Ashok_Gajapathi @MoCA_GoI #Airindia
212,2019-02-06 13:56:44,"Air India's first flight simulator, Boeing 747-200, at Nehru Science Centre, Worli, will be open for the public soon: Times of India #flightsimulator #airindia #Aviation #mumbai #nehrusciencecentre"
213,2019-02-06 13:50:22,Air India chief Pradeep Singh Kharola has been appointed Civil Aviation secretary as part of a minor bureaucratic reshuffle effected on Wednesday #AirIndia @MoCA_GoI #pradeepsinghkharola #aviationinindia
214,2019-02-06 13:48:27,Air India passenger finds cockroach in the meal on Bhopal-Mumbai flight. The insect was in the sambar.   Airline apologies but no action yet #AirIndia #inflightfood #cockroach #
