,Date,Tweets
28,2019-02-15 15:28:12,Watercolor improvisation 02 💙 https://t.co/mHGYnjCuhm  #watercolor #watercolorpainting #winsorandnewton #artwork #abstractpainting #abstractart #spectrumnoir #watercolours #indigo… https://t.co/2BYD4dpHrX
29,2019-02-15 14:51:36,"Scheduled cancellations of 30 flights daily to continue till March 31, says #IndiGo https://t.co/K52vyqfgFB"
30,2019-02-15 14:40:38,Indigos have come here to live from the Heart. Nothing can block you when you really feel who you are and what you want #indigo #indigoray
31,2019-02-15 14:06:32,Why doesn't #Google have #pink or #indigo or #purple or #orange? I don't understand why they aren't inclusive of all colors.
32,2019-02-15 13:19:06,"Indigo to Cancel 30 Flights Daily Till March 31, Denies Cancellation of 130 Flights Today https://t.co/TKrz8jyO3l #Indigo #FlightCancellation #BudgetCarrier #CivilAviation"
33,2019-02-15 12:30:58,INDIGO CANCELS AROUND 130 FLIGHTS FOR FRIDAY https://t.co/gVZCuGhBom #MahindraXUV300 #RIPBraveHearts #CRPFJawans #PulwamaRevenge #standwithforces #PhulwamaTerrorAttack #CRPFKashmirAttack #IndiaSeeksJustice #Indigo @TruecolumnN @bankingvilla https://t.co/Uw08RYlbUN
34,2019-02-15 12:29:04,She danced she made a non magical friend she had fun they were best friends until the teachers caught her and she wasn’t allowed a friend at cackles who was non magical so she made her magical and it was a disaster #TWW #Indigo https://t.co/bxyqzZW4K2
35,2019-02-15 12:23:56,IndiGo denies cancellation of 130 flights today   #IndiGoFlightCancellations #IndiGo  @IndiGo6E  https://t.co/AdlfH9YTVH
36,2019-02-15 12:23:24,Pebble Enchanting duet of GREY &amp; BLUE #usdenim #usgroup #usapparel #magmaplus #magma+ #indigo #indigolovers #denimfades #denim #jean #fabric #fabricinnovations #innovation #fashion #fashionblogger #fashiondesigner #fashionworld #deepblue #grey #cast #deepblueingreycast #greycast https://t.co/9SHKNRFtny
37,2019-02-15 12:08:01,#Burlingtons Get this amazing #BLOCK #PRINT #COTTON #SHIRT #INDIGO This item a casual yet elegant shirt contemporary in its nature can easily be worn for lounge cruise city corporate and even cocktail occasions. https://t.co/qhihf0JuO1 https://t.co/kBaRv5KkT4
38,2019-02-15 12:05:56,"Kamakura 100x81 cm oil painting, it’s taking a few weeks but I’m so proud!! #indigoworldcollection #guarch #kamakurajapan #kamakura #shinto #bcnartist #artsupport #indigo #culture #indigodye #ancestral #artwork #visualart #painting #paintingart #galleryart #artsales #canvas #art https://t.co/2mHLtG2I2C"
39,2019-02-15 12:05:40,"India: #IndiGo to continue to cancel 30 flights daily until 31 March, denies cancellation of 130 flights for 15 February"
40,2019-02-15 11:43:24,"Go #Headlines: #PulwamaAttack : #CRPF death toll reaches 46; #Rajnath attends wreath-laying for jawans; Violent protests against Pulwama attack in #Jammu, curfew imposed in some areas; #Mass cancellation of #Indigo flights  For more https://t.co/oJGgt07shO https://t.co/XEgjFpKhKu"
41,2019-02-15 11:42:51,"#IndiGo has admitted there was a ""slight mismatch"" in the availability of pilots that had affected its operations. #AviationSector @IndiGo6E"
42,2019-02-15 11:36:13,IndiGo cancels around 130 flights for Friday. Check if your flight is cancelled #Indigo #flights https://t.co/EXdFycWioZ
43,2019-02-15 11:31:55,#Update : #Indigo denies report on cancellation of 130 #flights https://t.co/3homdtm1N5
44,2019-02-15 11:22:02,Indigo: The Colour That Changed the World https://t.co/cCv5bouUvv #Indigo https://t.co/DgjBYkjPgY
45,2019-02-15 10:58:08,"#Exclusive from @prince0879 | While admitting there was a 'slight mismatch' in availability of pilots that impacted its operations, @IndiGo6E's senior executive reiterated that its plans to add at least 20 captains a month going forward.  #GoIndigo #Indigo https://t.co/8MOnbMfmCz"
46,2019-02-15 10:05:35,A staff favourite.  The unisex Terry jacket in deep indigo with shiny solid copper trims.  #LeeCooper #LeecooperTCC #selvedge #rawdenim #indigo #denim #jeans #denimporn #selvedgedenim #raw #denimhunters #denimstyle #denimlovers #LondonIsInOurJeans https://t.co/isyVniRLwW
47,2019-02-15 09:55:17,"I was wined and dined at #Indigo at the #ArdingtonHotel last night. Impeccable #service &amp; buzzy #atmosphere. #Sharing dishes were perfection: #seafoodplatter, #steak and #chocolate #dessert for 2. So impressed. Highly recommend! #Worthing #Ardington #Hotel⁠ #foodwriter https://t.co/xdcFe18tsY"
48,2019-02-15 09:27:33,"Hello,  This Sunday 17th I'll exhibit at Hammersmith Vintage Fair.  Please come along and have a look at wonderful new stock from my latest trip to Japan! https://t.co/vCj5p4F3rL.  Hope to see you there 🙂   #design #LFW #indigo https://t.co/tyLvBAG5b8"
49,2019-02-15 09:17:43,Good night everyone! chrisbrownofficial #cbreezy #chrisbrown #teambreezy #indigo #indigoseason https://t.co/VjX51ueYE6
50,2019-02-15 09:12:18,#IndiGo to fly in 100 expat pilots to curb shortage  https://t.co/e3ZHnfBWQn
51,2019-02-15 08:48:45,#JetAirlines is grounding flights as the airline sinks deeper into debt.  #Indigo is cancelling flights as the airline's pilots have already clocked their annual flying limits.  Makes perfect sense for Indigo to hire pilots from Jet. #WinWin
52,2019-02-15 07:39:49,"IndiGo faces pilot shortage, cancels 130 flights #IndiGo #PilotCrunch #FlightsCancelled   https://t.co/oN4F2Wgh7f https://t.co/kfXRe7m9Yp"
53,2019-02-15 06:58:26,@YMPhillips #Indigo @LouDPhillips Spectacular Pig! https://t.co/O0Ar8b5vqa
54,2019-02-15 06:55:40,The idea is that you put your own character and wear into it. . #handembroidery #denimlove #denimart #indigo #menstyle #design #inspiration #fashion #art #handstitch #voijeans #brand #outfitoftheday #fashionphotography #lookbook #instastyle #denimcraft #ootd #menstyle #menwi… https://t.co/pPRSiOJuuo
55,2019-02-15 06:50:55,IndiGo Cancels 130 Flights Scheduled for Today as Pilot Shortage Cripples Operations #DGCA #FlightCancellations #Indigo #aviation  #pilots #pilotjobs #airlinesandairplanes #aircrafts #airplanes #planes #aviationsafety #airlines #avionics @MoCA_GoI https://t.co/gYWjuALtsz
56,2019-02-15 06:43:24,#India Stocks: Airline #IndiGo -2.5%. Bank #IndianBank -5.3%. Financial svc #MMFin -3.9%. Textile #Century -2.7%. Logistics #Aegis -3%. Metals #MMTC -5.7%. Telco #IDEA -5.2%. Pharma #Glenmark -8.1%. SuperMart #DMart -3.7%. Realty #DLF -3.3%. FMCG #Marico -3.1%. Defense #HAL +1.3%
57,2019-02-15 06:42:33,Why #IndiGo is cancelling 30 flights every day https://t.co/kyIJ1bJiAG
58,2019-02-15 06:04:54,Going to #Kochi  Hope #Indigo flies today to #cochin
59,2019-02-15 05:49:39,#VandeBharat Express Vs #AirIndia vs #SpiceJet vs #Vistara vs #Indigo: Train 18 #IRCTC tickets SOLD OUT! Future bright for #BulletTrain? https://t.co/nn2YHe4HH6
60,2019-02-15 05:48:15,"Indigo Cancels 130 Flights | Shortage of pilots worsens Indigo airlines' operations, up to 130 flights cancelled on Friday, leaving hundreds of passengers stranded  #Indigo #Airplane  For more https://t.co/oJGgt07shO https://t.co/Iqm3Fs5ahT"
61,2019-02-15 05:31:44,IndiGo plans to hire as many as 100 expatriate pilots this year to plug shortages that forced it to cancel many flights recently.  #IndiGo #Expat #Aviation #CAPA #IOSRelocations  Read more at: //economictimes.indiatimes.com/articleshow/67985287.cms https://t.co/QgW9cZscTl
62,2019-02-15 04:50:23,@EconomicTimes Dear #indigo plz camp up in #Bangalore there are thousands of youth ready to help. It will also help in development of Karnataka employment. Plz don't give reason for not flying ur flight.
63,2019-02-15 04:45:02,#Burlingtons Get this cool #BANJARA #PRINTED #SILK #SHIRT #INDIGO This blouse can easily be worn as city and travel wear. accessorise to be an elegant evening blouse as well. https://t.co/oUg6eaTjJM https://t.co/JDUemvle0W
64,2019-02-15 04:05:55,"#IndiGo continues to face shortage of pilots, cancels around 130 flights for Friday https://t.co/sNGiFYTOU9"
65,2019-02-15 04:05:21,Acute shortage of pilots has forced #Indigo to cancel around 130 flights scheduled for today.  @IndiGo6E   https://t.co/HdnSEzQu6v
66,2019-02-15 04:02:18,@IndiGo6E WTF #Indigo!! You left a checked in customer sitting at the gate. No announcement or calls. You just left the person sitting there. Now your ground staff is treating that customer so badly. #worstairline #poorcustomerservice
67,2019-02-15 04:00:00,"Troubles ahead for flyers after several flight cancellations by IndiGo, amid reported shortage of pilots, with the low-cost carrier stating normal operations will resume only by March 31. #IndiGo #IndiGoCancellations  https://t.co/5JwlzqFFCM https://t.co/in7x7Vo7tu"
68,2019-02-15 03:45:19,#Indigo ended 2018 with a whopping 41.5% market share - why are they cancelling flights now? Read to know:  https://t.co/EES35Okg6I
69,2019-02-15 03:43:58,"""Expat pilots are paid 25% more than their Indian counterparts and hence Indigo’s staff costs may soar. ""  Are  Expat more qualified  or  are  these  just discriminatory practices against the fellow Indian pilots? #Indigo #Pilot @Swamy39 @IndiGo6E @sureshpprabhu"
70,2019-02-15 02:42:47,Superb! Few people in management should be sacked. #Indigo https://t.co/gcGd8gYXKI
71,2019-02-15 02:33:17,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #victoriassecret #indigo #topshop: https://t.co/zuZSMlAvaV https://t.co/o5Whe4dF6R
72,2019-02-15 02:30:00,IndiGo cancels around 130 flights for Friday as it continues to face a shortage of pilots  #indigo #pilots #Flights  https://t.co/V9IGBZCMEq
73,2019-02-15 02:14:21,#IndiGo has been cancelling flights since last Saturday after rain and hailstorm hit the Delhi-NCR region last week. #Aviation #Airlines https://t.co/qglk6lOQCD https://t.co/WpqfAXy4tp
74,2019-02-15 02:03:12,#Pilot shortage is said to cripple Asia's biggest budget airline #IndiGo https://t.co/wlKxIKveHx via @economictimes
75,2019-02-15 01:59:15,Alchemy... https://t.co/LmZ0UsNhA8 #hairtwins #spiritspeak #alchemy #prayer #spirituality #mysticsonthemat #crystallized #skull #chemistry #science #wednesday #vibes #kundalini #indigo #moonchild #Driver_Publishing_Classics #moonphases #consciousness #alchemist https://t.co/QskZhxWULE
76,2019-02-15 01:48:26,Alchemy... https://t.co/LmZ0UsNhA8 #hairtwins #spiritspeak #alchemy #prayer #spirituality #mysticsonthemat #crystallized #skull #chemistry #science #wednesday #vibes #kundalini #indigo #moonchild #Driver_Publishing_Classics #moonphases #consciousness #alchemist https://t.co/RIZlbvRzsi
77,2019-02-15 01:44:46,"#JetAirways on verge of fallout. #Indigo cancelling flights. #AI maximum times needs bailout. #Spicejet had major issues in between, now seems to be ok. #GoAir only one without problems? What is happening to aviation industry all of a sudden"
78,2019-02-15 01:39:44,"Had an incredible time doing my #naturaldye intensive, created so many beautiful hues. Thank you @nereidabonmati and madlime_  it was a REALLY informative, amazing experience. #indigo… https://t.co/Ti9dwI2DKD"
79,2019-02-15 01:37:08,“ T I M E is of the E S S E N C E “ 🕰 | completed on my canvas @tomnatural | Art by @InkQueen33  @InkQueen33  @InkQueen33  BOOK NOW ! Via text ONLY ! 🧿 #indigo #henna #tattoos #phillyart… https://t.co/ag6wRoQrgi
80,2019-02-15 00:52:26,Indigo's best friends are Bobby and Sarah.  Bobby gets his hands on a stop watch. #ShortStory #Ebook #Homeless #Indigo https://t.co/lBIEvMpo9v https://t.co/2IjOWtPFa5
81,2019-02-14 23:45:58,"It's all love when it comes to raw, selvage and indigo! 💙 .... #valentinesday #rawdenim #selvage #indigo #denimfades #fadefriday #useandabuse #denimdaily #madewithlove #edmontonborn… https://t.co/fWOCubbUvu"
82,2019-02-14 23:14:02,Revived an old vat today and look what I was able to get out of it. 💙💙💙 there is no end to Blue Love #thelansdownehouseofstencils #bettysbeautifullife #blue #indigo… https://t.co/GuMw6RACgU
83,2019-02-14 23:00:29,Fans of #hgwells #NikolaTesla #alberteinstein and many others will #love #Indigo This story is split into two distinct parts before and after the #intermission by the multi-taltented… https://t.co/56HKfTBXRt
84,2019-02-14 22:30:16,#Indigo Robson unveils 'Blind Date with a Book' to celebrate #Valentines Day ❤📕 https://t.co/elZLeBFRIv https://t.co/sAcbK36nzo
85,2019-02-14 21:08:09,💙Hey Guys I’m super excited to share my Moonlit Palm Collection! Available Now #Indigo-Dreamers.Shop💙 https://t.co/adIQ5Qbvq4
86,2019-02-14 21:00:06,Whoever and wherever you might be - remember to love yourself and if you are an Indigo Love yourself MORE #indigo #valentinesday
87,2019-02-14 20:33:30,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #ashleystewart #solowear #indigo: https://t.co/HtzY0L0qnL https://t.co/sD4Bx2KOov
88,2019-02-14 20:13:28,Watercolor improvisation 01 💙 https://t.co/mHGYnjCuhm  #watercolor #watercolorpainting #winsorandnewton #artwork #abstractpainting #abstractart #spectrumnoir #watercolours #indigo… https://t.co/jCEG6bG6RH
89,2019-02-14 19:52:03,YOU matter! Reclaim your sovereignty! #Peace #Love #Qshi #Ascension #Lightworker #Starseed #Indigo #Crystal  #rainbowwarrior #Shaman #Goddess #Priestess #mindfulness #Empath #Healer #Reiki #Angels #Gatekeeper #Transformation  #columbusohio #humanangel #Chakras #Quantumhealing https://t.co/T3ek9pLMyS
90,2019-02-14 18:30:29,URGENT! #cobalt or #indigo? #BurningQuestions #SorryNotSorry https://t.co/hMPnBmIMt8
91,2019-02-14 18:03:41,Who will be responsible if they miss the flight because Indigo lied to them that the flights will be delayed? #indigo @IndiGo6E
92,2019-02-14 17:24:56,Check out PRANA Women's Lauriel Top Scoop Neck Indigo Size S #prAna #Indigo https://t.co/Mcpilw3RN1 via @eBay
93,2019-02-14 17:24:17,Hand dyed cotton kantha quilt https://t.co/vmc76xCOVD   #indigo #blue #quilting #quilt #quiltsofinstagram #handmade #kanthaquilt #india #usa #etsy #etsysellersofinstagram #cotton #pink… https://t.co/6eFhPBEcr9
94,2019-02-14 17:22:16,"Explained: Why is #IndiGo cancelling #flights? What lies ahead? | Explained News, The Indian Express https://t.co/9LUIEXt1LI"
95,2019-02-14 17:19:41,"""It's inside myself that I must create someone who will understand."" -Clarice Lispector #Rufskin #ruflife #menswear #style #fashion #denim #jeans #indigo #bluejeans #stretchdenim… https://t.co/tPa6VEoXEF"
96,2019-02-14 17:11:57,Happy Valentine’s Day!! #love #artgram #artdognyc #artdog #supermodel #streetart #urbanart #cityart #wallart #graffitiwall #graffitiart #greenestqarth #nyc #les #indigo #dogsofinstagram… https://t.co/mbFsVQ8C0p
97,2019-02-14 16:15:34,Now is your chance. Come fly with #Indigo Airlines! Apply at https://t.co/I2fMPjjCOY. https://t.co/62NtHHhQ8K
98,2019-02-14 15:47:57,The reverse of what I had originally planned but I like the ghostliness and mystery- another possible line of exploration ... #inthestudiotoday #contemplation #memory #meditation #indigo #abstractpainting #carolinebanks https://t.co/847v8iwQBl
99,2019-02-14 15:33:53,Happy Indigo Valentine. #indigo #ocean #sea #stones #love https://t.co/TZ7qmeQxJv
100,2019-02-14 15:20:15,🖤💫🔮Without Darkness There Can Be No Light 🔮💫🖤 RP: @Thirdeyethirst  . . . #Healer . #HeatherMinx #MinxyLand #Starseed #Indigo #Empath #Mood  #OldSoul #Alien  #Universe #ThirdEye  #dancer… https://t.co/ONsBq5MKNl
101,2019-02-14 14:58:52,The reverse of what I had originally planned but I like the ghostliness and mystery- another possible line of exploration ... #inthestudiotoday #contemplation #memory #meditation #indigo… https://t.co/ABpzHLz82R
102,2019-02-14 14:57:58,IndinoGo  8 PM becomes 8.30 becomes 9 becomes 9.30 becomes... What a departure from the arrival before time culture!  #indigo — at Mumbai Chatrapati Shivaji Aiport T1 https://t.co/qK45k1eEr2
103,2019-02-14 14:44:50,Happy Valentine's Day y’all 💙 ⠀ ⠀ #denimdaysfestival #bluenews #amsterdamdenimdays #newyorkdenimdays #nashvilledenimdays #denim #jeans #indigo #rawdenim #vintage #amsterdam #nashville #newyorkcity #nyc #style #outfit #streetstyle #look #cool #selvedge #announcement https://t.co/fxt56PqKhB
104,2019-02-14 13:36:09,Watch and enjoy of #indigoworldcollecton #oilpaintings #indigo #artwork https://t.co/96fb7tYbgS
105,2019-02-14 12:47:08,Fabric painting this morning! . . . . . #printing #handpainting #screenprinting #geo #tiedye #shibori #blues #metallic #indigo #patternonpattern #textiles #fabric #experimenting #thesortingoffice #thesortingofficeeastleigh #rachelreynoldstextiles #rachel… https://t.co/bIbywA3Nk1 https://t.co/ade1c8Usa0
106,2019-02-14 12:43:49,sometimes it just doesn’t work right the first time... ready to breathe new life into this sarong... . . #cthandmade #contemporarycraft #wearyourart #textiledesigner #makersmovement #boho #mod #tiedye #shibori #indigo #flatlandalpacas #fiberandmud #shibo… https://t.co/gAKa3kKIHJ https://t.co/cRWaaXPCrt
107,2019-02-14 12:00:00,#INDIGO - Indigo - Education - TradingView - https://t.co/qzd3UB7jLe
108,2019-02-14 11:30:19,The operations of IndiGo Airlines continue to be severely affected due to the shortage of pilots. https://t.co/Yh7c0H0cly  @IndiGo6E  #IndiGo #Airlines
109,2019-02-14 10:39:46,The airline said it will cancel 30 flights a day until the end of the month #Pilot #indigo #budget #Airline  https://t.co/5sr671lRKK
110,2019-02-14 10:14:40,Soundman '19S&amp;S  Collection style3. #Soundman #2019ss  #mensfashion  #madeinjapan  #heritagestyle  #workwear  #linen  #indigo  #stripeshirt  #bandcollarshirt  #trousers  #linenjacket https://t.co/v7vU7uSPMH https://t.co/MDG2ftrbOi
111,2019-02-14 09:55:22,"@IndiGo6E #indigo How can you cancel a direct flight bw Jaipur/BLR and give customers a 9 hr alternate through Delhi? Support wont offer another direct(you have 3!) says cancellation is due to weather in Jaipur on 17/02! (lol oracle level stuff). PNR LHZYJG, 6E 642.Crazy! https://t.co/DHigKVRkLT"
112,2019-02-14 09:48:48,Goodnight everyone chrisbrownofficial #cbreezy #chrisbrown #teambreezy #indigo #indigoseason https://t.co/xVi55lxKaq
113,2019-02-14 09:04:40,Why #Indigo has cancelled so many flights up till March-end https://t.co/wnFOVzyhH9 https://t.co/L5jLGNnjNQ
114,2019-02-14 09:04:05,"#Read_This_If_You_Travel_By_IndiGo Citing bad weather and the need to adjust crew rosters, budget carrier @IndiGo6E announced a plan to cut approximately 30 flights per day till March 31 Read full: https://t.co/GHPwiQTVL8  #Corporatewatch #DGCA  #Indigo6E @PsuWatch #indigo https://t.co/GLzbYmeooD"
115,2019-02-14 08:59:08,#goindigo  I seriously despise the way #indigo treats people. This indigo staff constantly parking trolleys to the way to security. #baapkairport? https://t.co/Sxc5pNjGXE
116,2019-02-14 08:51:28,"#JetAirways 225 #SpiceJet 77 #IndiGo 1165 Amidst numerous woes like flight cancellations, negative cash flow, missing dues, pilot shortages, rising crude etc there is a silver lining: sense of gaining ticket pricing power!  Enough to play bull for a beaten sector!"
117,2019-02-14 08:26:17,@IndiGo6E how can i get/apply for IndiGo Passport?? #IndiGo
118,2019-02-14 08:06:52,#IndiGo is cancelling flights due to pilot shortage and blames it on weather.Further captain sflights operated by stressed pilots and DGCA is not concerned about these kind of safety compromises done by indigo.Seems that DGCA is in collusion with indigo. Better avoid this airline
119,2019-02-14 07:54:56,"#IndiGo is cancelling flights due to pilot shortage and blames it ,engine issues, flights operated by stressed pilots and DGCA is not concerned about these kind of safety compromises done by indigo. Seems that DGCA is in collusion with indigo. Better avoid this airline. https://t.co/tomKo7Vk9v"
120,2019-02-14 07:40:00,#INDIGO - Indigo - Education Purpose - TradingView - https://t.co/FwiUNdmpwK
121,2019-02-14 07:18:25,@DVSutaria @IndiGo6E Lolz... that's the best we can expect from @IndiGo6E By the way #Indigo when will u start accepting INR on international flights for on board purchase like @flyspicejet  When will u try to be an Indian Carrier. https://t.co/B1PQzGO9kR
122,2019-02-14 07:00:00,Indian budget carrier #IndiGo to cancel 30 flights daily in February  https://t.co/vVaDoYlQKv https://t.co/ne1lUm04PY
123,2019-02-14 06:49:45,Something new in #indigo ...#cutpapercollage . . . . #alisabloom #cutpaperscissors #colorblue #surfacepatterndesign https://t.co/DoSYwAj0Fl https://t.co/wisFCI0wwd
124,2019-02-14 06:27:31,"#Indigo #IndigoAirways  latest add on to below in March my relatives going to visit Hyderabad, before month how flight got cancelled I don't know. https://t.co/Xf6Y7BYmoH"
125,2019-02-14 06:07:51,"#FlightDeal – #IndiGo has a great deal on Economy class fares to international destinations, prices starting from just Rs.3,399. To take advantage of this sale - call us on (+91) 0124 416 3030 (sale ends today). https://t.co/h0GxEp6uXw"
126,2019-02-14 06:04:55,India's largest airline #IndiGo announces curtailing around 30 flights daily for the rest of February as it looks to stabilize operations and adjust crew rosters. https://t.co/MSGwf7ICbM
127,2019-02-14 05:58:34,"#FlashSale - Don’t miss out on #IndiGo's super flight sale! To find out more about this offer, call us on (+91) 0124 416 3000 (sale ends today). https://t.co/xzdgnqvUJF"
128,2019-02-14 05:46:06,5) India's largest airline #indigo announces curtailing around 30 flights daily for the rest of February as it looks to stabilize operations and adjust crew rosters.
129,2019-02-14 05:43:23,"Happy Valentines Day Remember to show love to the most important person today, Y O U R S E L F !  First gift I gave myself? A great workout!   #lovewins #spreadlove #lawofattraction #feminist #attraction #feminism #lawofattraction #lgbt #lovewins #fitness #indigo #spirituality https://t.co/DgeqOCzeS4"
130,2019-02-14 05:15:04,IndiGo cancels 49 flights on Wednesday; to curtail 30 daily flights in February https://t.co/6kg7Bc4KF5 #IndiGo https://t.co/DCjKDrWd3P
131,2019-02-14 05:15:01,Luggage at Hyd airport #hyderbadairport took 1.5 hours to arrive . First the conveyor belt got stuck and then staff Indigo #indigo had no clue how to trace the bags .Classic case of ‘pushing the monkey from my back ‘.Airline industry in deep pressure . Need some disruption here
