,Date,Tweets
0,2019-02-16 03:06:12,This offer is also applicable on #AirAsia international routes #Aviation #Airline #DiscountedFlightTickets https://t.co/rxtScxxigk https://t.co/s1ZOKzES8f
1,2019-02-16 02:37:52,#AirAsia Honours #Thalaivar #Superstar #Rajnikanth   Check Out The Link  👉https://t.co/AhTWWn5psX  @rajinikanth @AirAsia https://t.co/sLY7pUAb96
2,2019-02-16 00:35:59,No Flight Bookings / Online Check-In While #AirAsia Upgrades System https://t.co/6pDjQvBVhI
3,2019-02-15 23:34:17,#bigpaygof #BIGPAY #BIGPOINTS #AIRASIA #AIRASIAX  @bigpaymeapp   p/s : use my referral code to sign up for BIG PAY card and get RM 10 as referral reward.   code : S1NLUCAOV9 https://t.co/JlHlVjZWZP
4,2019-02-15 18:55:11,#AirAsia honours Superstar #Rajnikanth https://t.co/6680MhCJlX
5,2019-02-15 16:54:30,"I would like to say million thank you to whole set of crews AK 306 to Lombok today 15/2/19 at 4:55pm for very genuine &amp; pleasant hospitality from you guys, 3 hours in flight was wonderful from depart till arrived #airasia #AirAsiaSupport"
6,2019-02-15 16:05:14,#rajinified  AirAsia airline presented a limited edition ‘Kabali livery’ model aircraft to @rajinikanth at his residence in Chennai today. AirAsia India CEO Sunil Bhaskaran said. 'AirAsia was honoured to have been part of #Kabali'  #petta #rajinikanth #airasia #thalaivar #rajini https://t.co/F4hW3qkYcl
7,2019-02-15 15:47:24,#AirAsia honours Indian Superstar #Thalaivar #Rajinikanth  #AirAsia India CEO Sunil Bhaskaran (right) presenting the Kabali livery model aircraft featuring superstar #Rajinikanth.  @AirAsia @rajinikanth https://t.co/7n0MG1RoNB
8,2019-02-15 15:46:53,#airasia is now trending in #Chennai  https://t.co/MNTs0CgIe3 https://t.co/Ew5UiO3nsc
9,2019-02-15 15:22:38,#AirAsia Has felicitated Thalaivar SuperStar @rajinikanth 😎✌️♥️ https://t.co/PRhWXCBz4q
10,2019-02-15 15:04:39,"This is what we call as ""Star value"" The corporate world knows very well abt his influence &amp; WW popularity   That's y Big Brands like #airasia , #mahindra, #Honda etc r collaborating with #Rajinikanth films  Not a #localstar ... #SUPERSTAR 😎  #petta #PettaWorldWideBB #thalaivar https://t.co/M6u2viQfjJ"
11,2019-02-15 15:01:48,Now that’s amazing stuff! #Superstar #Rajinikanth #Airasia https://t.co/34ZjwHfWSV
12,2019-02-15 14:50:54,. @AirAsia Airline Presented a limited edition ‘Kabali livery’ model aircraft to #Thalaivar @rajinikanth at his residence in Chennai Today🤘  #AirAsia India CEO #SunilBhaskaran said. 'AirAsia was honoured to have been part of #Kabali 😎  @theVcreations    https://t.co/oJC0rc1DoB
13,2019-02-15 14:41:12,"AirAsia India CEO presented a ""Aircraft model"" today at his residence.  #Thalaivar always believe that the sky is the beginning of the limit.    #airasia #Rajinikanth #Thalaivar #Kabali @AirAsia @airasiaind https://t.co/L9nSDAYkRC"
14,2019-02-15 14:20:33,#AirAsia Honours #Thalaivar #Superstar #Rajnikanth   Check Out The Link  👉https://t.co/KHWhUC8Cra  @rajinikanth @AirAsia https://t.co/Aih0aTngDy
15,2019-02-15 14:16:06,#AirAsia Presented a limited edition ‘Kabali livery’ model aircraft to #Thalaivar #Rajinikanth at his residence https://t.co/dbLPRJ5eNd
16,2019-02-15 14:06:15,@AirAsia @MemeologyOfcl Thanks to  #AirAsia  #Rajnikanth
17,2019-02-15 11:58:36,#AirAsia honours Indian superstar #Rajnikanth https://t.co/vhmQQNOxIW
18,2019-02-15 11:47:32,Superb ! . . In frame : @HasifJoe . Photo by : @DodiAlFayed97 . . #sony #sony6300 #potrait #streetphotography #lensculture #dailyphoto #streetdreamsmag #airasia #icp #culture… https://t.co/shygrmHHXt
19,2019-02-15 10:04:44,Airasia always delayed. I mean ALWAYS. Be careful when using airasia guys.  #airasia  #flight
20,2019-02-15 09:33:51,Babye! #MONgala #hindikiTAIWAN #travel #airasia #philippines #taiwan #smiley @ Clark International Airport https://t.co/UK6MYZeEg0
21,2019-02-15 09:04:35,"@AirAsia boarding zoning is good but could still be improved by having different queue line per zone, to avoid queue cutting by people from later zones #CustomerFeedback #airasia"
22,2019-02-15 08:02:09,ICYMI: No Flight Bookings / Online Check-In While #AirAsia Upgrades System https://t.co/xzaQ9JVsYx
23,2019-02-15 04:27:40,"Waiting for boarding of AA AK 278, leaving for #bandarseribegawan (BWN) #brunei . #bruneitrip #airasia #traveldiary #southasiatrip #trip✈️ #travelinggram🎒 #travelling #traveltheworld… https://t.co/4mqiPxWIVx"
24,2019-02-15 04:08:19,Sorry to say but KEBANYAKAN staff #AirAsia memang rude. @AirAsia @AirAsiaSupport  Deepest condolence to Siti Aisyah Thomas..and thank you Nurul Adira for voicing out on behalf of Siti Aisyah👍 https://t.co/sdiRi10dtn
25,2019-02-15 01:10:17,Oh yeah ! After months of waiting and tons of complaining emails....I finally received my BIGPAY card !   Use my referral code to sign up for BIGPAY card &amp; activate your card to receive RM10 as a referral reward.  (Referral code : S1NLUCAOV9) #BIGPAY #AirAsia #AirAsiaX https://t.co/EvqC1NgEXK
26,2019-02-14 23:49:53,"Waiting for boarding of AA AK 381, leaving for #kualalumpur (KUL). Final destination: #bandarseribegawan (BWN) #brunei  #airasia #traveldiary #southasiatrip #trip✈️ #travelinggram🎒… https://t.co/GZ3N3k7B97"
27,2019-02-14 18:15:45,"With pnr no- YQ4JXS #airasia, #AirAsiaSupport cancelled the ticket Just before 1 week. Now other airlines have triple rate. Unreliable service #Airlines. Bad experience."
28,2019-02-14 18:06:10,the friend of my friend is not my friend #airasia
29,2019-02-14 15:36:44,@AirAsiaSupport Worst Experience! No response after so many tweets also. #AirAsia #BadValentine #BadService
30,2019-02-14 15:01:58,@AirAsiaSupport @AirAsia please help my sister and brother-in-law out there. There luggage has not reached to Bali from Delhi. No holiday can begin without clothes and other stuff. Reachable on Bansal.bharat0@gmail.com #Airlines #AirAsia #CustomerExperience #BadValentine
